pp block trl_number cat_correct resp acc RT
1014 test 14 1 1 1 470
1014 test 15 1 1 1 407
1014 test 16 1 1 1 423
1014 test 17 2 2 1 430
1014 test 18 1 1 1 534
1014 test 19 1 1 1 446
1014 test 20 2 2 1 461
1014 test 21 2 2 1 430
1014 test 22 2 2 1 622
1014 test 23 2 2 1 566
1014 test 24 2 2 1 495
1014 test 25 1 1 1 390
1014 test 26 2 2 1 486
1014 test 27 2 2 1 486
1014 test 28 1 1 1 383
1014 test 29 1 1 1 447
1014 test 30 2 2 1 471
1014 test 31 2 2 1 422
1014 test 32 1 1 1 423
1014 test 33 2 2 1 406
1014 test 34 1 1 1 422
1014 test 35 1 1 1 382
1014 test 36 2 2 1 469
1014 test 37 2 2 1 502
1014 test 38 2 2 1 367
1014 test 39 2 2 1 479
1014 test 40 1 1 1 431
1014 test 41 2 2 1 382
1014 test 42 2 2 1 447
1014 test 43 1 1 1 551
1014 test 44 2 2 1 847
1014 test 45 2 2 1 374
1014 test 46 2 2 1 534
1014 test 47 2 2 1 637
1014 test 48 2 2 1 462
1014 test 49 2 2 1 390
1014 test 50 1 1 1 719
1014 test 51 2 2 1 487
1014 test 52 2 2 1 453
1014 test 53 2 2 1 638
1014 test 54 2 2 1 430
1014 test 55 1 1 1 526
1014 test 56 2 2 1 382
1014 test 57 1 1 1 518
1014 test 58 1 1 1 630
1014 test 59 2 2 1 447
1014 test 60 1 2 0 430
1014 test 61 2 2 1 471
1014 test 62 1 1 1 526
1014 test 63 2 2 1 455
1014 test 64 1 1 1 486
1014 test 65 1 1 1 463
1014 test 66 2 2 1 439
1014 test 67 1 1 1 599
1014 test 68 1 1 1 439
1014 test 69 2 2 1 486
1014 test 70 2 2 1 567
1014 test 71 1 1 1 600
1014 test 72 1 1 1 599
1014 test 73 2 2 1 430
1014 test 74 1 1 1 422
1014 test 75 1 1 1 422
1014 test 76 1 1 1 430
1014 test 77 1 1 1 525
1014 test 78 2 2 1 486
