pp block trl_number cat_correct resp acc RT
1013 test 12 1 1 1 4626
1013 test 13 2 2 1 4650
1013 test 14 2 2 1 3107
1013 test 15 1 1 1 7796
1013 test 16 1 1 1 4979
1013 test 17 2 2 1 6916
1013 test 18 1 2 0 8098
1013 test 19 2 1 0 10674
1013 test 20 2 2 1 4234
1013 test 21 1 1 1 5595
1013 test 22 2 2 1 4611
1013 test 23 1 2 0 6739
1013 test 24 1 1 1 4250
1013 test 25 1 1 1 5739
1013 test 26 1 1 1 7243
1013 test 27 1 1 1 7003
1013 test 28 1 1 1 2307
1013 test 29 2 2 1 3515
1013 test 30 1 1 1 6778
1013 test 31 2 2 1 6804
1013 test 32 1 1 1 4459
1013 test 33 2 2 1 7275
1013 test 34 1 1 1 3738
1013 test 35 2 2 1 5964
1013 test 36 2 2 1 5394
1013 test 37 1 2 0 2378
1013 test 38 2 1 0 5908
1013 test 39 1 2 0 5219
1013 test 40 1 1 1 4650
1013 test 41 1 1 1 6835
1013 test 42 2 2 1 7579
1013 test 43 2 1 0 4570
1013 test 44 1 2 0 2836
1013 test 45 1 1 1 5283
1013 test 46 1 1 1 8468
1013 test 47 1 1 1 5570
1013 test 48 1 1 1 16691
1013 test 49 1 1 1 4371
1013 test 50 1 1 1 3675
1013 test 51 1 1 1 2443
1013 test 52 2 2 1 1995
1013 test 53 2 2 1 3284
1013 test 54 2 2 1 4251
1013 test 55 1 1 1 5451
1013 test 56 1 1 1 4187
1013 test 57 1 1 1 4170
1013 test 58 2 2 1 2826
1013 test 59 1 1 1 4034
1013 test 60 1 1 1 4682
1013 test 61 1 2 0 5818
1013 test 62 2 1 0 4436
1013 test 63 1 1 1 3267
1013 test 64 2 2 1 4002
1013 test 65 2 2 1 2922
1013 test 66 2 2 1 10202
1013 test 67 1 1 1 6068
1013 test 68 1 1 1 3858
1013 test 69 2 2 1 4451
1013 test 70 1 1 1 6459
1013 test 71 1 1 1 2835
1013 test 72 2 1 0 5467
1013 test 73 1 1 1 7418
1013 test 74 2 2 1 2370
1013 test 75 2 2 1 2395
1013 test 76 1 1 1 2403
1013 test 77 2 2 1 4716
1013 test 78 2 2 1 3283
1013 test 79 1 1 1 4346
1013 test 80 1 1 1 7651
1013 test 81 2 2 1 3858
1013 test 82 2 2 1 3619
1013 test 83 2 2 1 3899
1013 test 84 2 2 1 2891
1013 test 85 2 2 1 6148
1013 test 86 1 2 0 4971
1013 test 87 2 2 1 10786
1013 test 88 2 2 1 2859
1013 test 89 2 2 1 1979
1013 test 90 2 2 1 1826
1013 test 91 1 1 1 2274
1013 test 92 2 1 0 5187
1013 test 93 2 2 1 2404
1013 test 94 1 1 1 2619
1013 test 95 2 2 1 1716
1013 test 96 2 2 1 3211
1013 test 97 2 1 0 1842
1013 test 98 2 1 0 3731
1013 test 99 2 2 1 1714
1013 test 100 1 1 1 2146
1014 practice 0 1 1 1 4570
1014 practice 0 1 1 1 4990
1014 practice 0 2 2 1 3886
1014 practice 0 2 2 1 4076
1014 test 0 2 2 1 3229
1014 test 1 2 2 1 4898
1014 test 2 2 1 0 5178
1014 test 3 1 1 1 5395
1014 test 4 1 1 1 3597
1014 test 5 1 1 1 3104
1014 test 6 1 1 1 5226
1014 test 7 1 2 0 5306
1014 test 8 2 2 1 3949
1014 test 9 1 1 1 2274
1014 test 10 2 2 1 4219
1014 test 11 2 2 1 3355
1014 test 12 1 1 1 4172
1014 test 13 2 1 0 5435
1014 test 14 2 2 1 5066
1014 test 15 1 1 1 10050
1014 test 16 1 1 1 5411
1014 test 17 2 2 1 5691
1014 test 18 1 1 1 7715
1014 test 19 2 2 1 7274
1014 test 20 2 1 0 5210
