pp block trl_number cat_correct resp acc RT
1013 test 67 2 2 1 578
1013 test 68 1 1 1 545
1013 test 69 1 1 1 690
1013 test 70 2 2 1 440
1013 test 71 1 1 1 681
1013 test 72 1 1 1 521
1013 test 73 1 1 1 497
1013 test 74 1 1 1 642
1013 test 75 2 2 1 808
1013 test 76 1 1 1 833
1013 test 77 1 1 1 521
1013 test 78 2 2 1 545
1013 test 79 2 2 1 537
1013 test 80 2 2 1 649
1013 test 81 1 1 1 674
1013 test 82 2 2 1 703
1013 test 83 1 1 1 738
1013 test 84 1 1 1 665
1013 test 85 1 1 1 577
1013 test 86 2 2 1 520
1013 test 87 1 1 1 704
1013 test 88 2 2 1 720
1013 test 89 2 2 1 649
1013 test 90 2 2 1 625
1013 test 91 1 1 1 681
1013 test 92 2 2 1 609
1013 test 93 1 1 1 618
1013 test 94 2 2 1 682
1013 test 95 1 1 1 738
1013 test 96 2 2 1 626
1013 test 97 1 1 1 600
1013 test 98 1 1 1 594
1013 test 99 1 1 1 568
1013 test 100 2 2 1 497
1014 practice 0 2 2 1 491
1014 practice 0 2 2 1 447
1014 practice 0 1 1 1 518
1014 practice 0 1 1 1 519
1014 test 0 2 2 1 468
1014 test 1 1 1 1 435
1014 test 2 1 1 1 451
1014 test 3 1 1 1 442
1014 test 4 2 2 1 442
1014 test 5 2 2 1 371
1014 test 6 2 2 1 419
1014 test 7 2 2 1 449
1014 test 8 2 2 1 462
1014 test 9 1 1 1 482
1014 test 10 2 2 1 433
1014 test 11 1 2 0 441
1014 test 12 1 1 1 505
1014 test 13 2 2 1 570
1014 test 14 2 2 1 603
1014 test 15 2 2 1 561
1014 test 16 2 2 1 538
1014 test 17 1 1 1 489
1014 test 18 2 2 1 520
1014 test 19 2 2 1 562
1014 test 20 2 2 1 503
1014 test 21 2 2 1 469
1014 test 22 1 1 1 483
1014 test 23 1 1 1 536
1014 test 24 1 1 1 498
1014 test 25 2 2 1 508
1014 test 26 1 1 1 491
1014 test 27 1 1 1 450
1014 test 28 2 2 1 435
1014 test 29 1 1 1 402
1014 test 30 1 1 1 436
1014 test 31 1 1 1 483
1014 test 32 1 1 1 377
1014 test 33 1 1 1 442
1014 test 34 2 2 1 410
1014 test 35 2 2 1 462
1014 test 36 1 1 1 473
1014 test 37 2 2 1 485
1014 test 38 2 2 1 473
1014 test 39 1 1 1 489
1014 test 40 2 2 1 451
1014 test 41 2 2 1 478
1014 test 42 1 1 1 610
1014 test 43 2 2 1 665
1014 test 44 2 2 1 546
1014 test 45 2 2 1 529
1014 test 46 1 1 1 592
1014 test 47 1 1 1 525
1014 test 48 1 1 1 481
1014 test 49 2 2 1 521
1014 test 50 1 1 1 523
1014 test 51 2 2 1 451
1014 test 52 2 2 1 509
1014 test 53 1 1 1 501
1014 test 54 2 2 1 772
1014 test 55 1 1 1 515
1014 test 56 2 2 1 500
1014 test 57 2 2 1 436
1014 test 58 2 2 1 682
1014 test 59 1 1 1 507
1014 test 60 2 2 1 473
1014 test 61 2 2 1 417
1014 test 62 1 1 1 523
1014 test 63 1 2 0 531
1014 test 64 1 1 1 675
1014 test 65 2 2 1 531
1014 test 66 1 1 1 511
1014 test 67 2 2 1 563
1014 test 68 1 1 1 685
1014 test 69 1 1 1 471
1014 test 70 2 2 1 467
1014 test 71 1 1 1 538
1014 test 72 1 1 1 491
1014 test 73 1 1 1 424
1014 test 74 1 1 1 474
1014 test 75 2 2 1 505
1014 test 76 1 1 1 501
